userId,activity,interaction_date,last_inactive_date
3021,Rating/Reviewing Content,19-12-2022,20-12-2022
3021,Rating/Reviewing Content,20-12-2022,21-12-2022
3021,Rating/Reviewing Content,21-12-2022,21-12-2022
3021,Rating/Reviewing Content,21-12-2022,25-12-2022
3021,Rating/Reviewing Content,25-12-2022,27-12-2022
3021,Rating/Reviewing Content,27-12-2022,29-12-2022
3021,Rating/Reviewing Content,29-12-2022,29-12-2022
3021,Rating/Reviewing Content,29-12-2022,31-12-2022
3021,Rating/Reviewing Content,31-12-2022,01-03-2023
3021,Rating/Reviewing Content,05-01-2023,13-05-2023
3021,Rating/Reviewing Content,19-01-2023,20-01-2023
3021,Reporting Content,20-01-2023,14-03-2023
3021,Rating/Reviewing Content,20-01-2023,22-01-2023
3021,Rating/Reviewing Content,22-01-2023,28-01-2023
3021,Rating/Reviewing Content,28-01-2023,31-01-2023
3021,Rating/Reviewing Content,31-01-2023,02-03-2023
3021,Rating/Reviewing Content,13-02-2023,16-02-2023
3021,Rating/Reviewing Content,16-02-2023,24-02-2023
3021,Rating/Reviewing Content,24-02-2023,27-02-2023
3021,Rating/Reviewing Content,27-02-2023,03-06-2023
3021,Rating/Reviewing Content,01-03-2023,01-03-2023
3021,Rating/Reviewing Content,01-03-2023,01-04-2023
3021,Rating/Reviewing Content,02-03-2023,02-05-2023
3021,Rating/Reviewing Content,04-03-2023,04-06-2023
3021,Rating/Reviewing Content,06-03-2023,06-06-2023
3021,Password Change,14-03-2023,29-07-2023
3021,Rating/Reviewing Content,16-03-2023,28-03-2023
3021,Rating/Reviewing Content,28-03-2023,28-03-2023
3021,Rating/Reviewing Content,28-03-2023,04-03-2023
3021,Rating/Reviewing Content,01-04-2023,01-05-2023
3021,Rating/Reviewing Content,07-04-2023,07-04-2023
3021,Rating/Reviewing Content,07-04-2023,07-05-2023
3021,Rating/Reviewing Content,18-04-2023,21-04-2023
3021,Rating/Reviewing Content,21-04-2023,22-04-2023
3021,Rating/Reviewing Content,22-04-2023,25-04-2023
3021,Rating/Reviewing Content,25-04-2023,29-04-2023
3021,Rating/Reviewing Content,29-04-2023,30-04-2023
3021,Rating/Reviewing Content,30-04-2023,05-01-2023
3021,Rating/Reviewing Content,01-05-2023,01-06-2023
3021,Rating/Reviewing Content,02-05-2023,02-05-2023
3021,Rating/Reviewing Content,02-05-2023,29-07-2023
3021,Rating/Reviewing Content,07-05-2023,29-07-2023
3021,Rating/Reviewing Content,13-05-2023,14-05-2023
3021,Rating/Reviewing Content,14-05-2023,15-05-2023
3021,Rating/Reviewing Content,15-05-2023,16-05-2023
3021,Rating/Reviewing Content,16-05-2023,18-05-2023
3021,Rating/Reviewing Content,18-05-2023,19-05-2023
3021,Rating/Reviewing Content,19-05-2023,20-05-2023
3021,Rating/Reviewing Content,20-05-2023,23-05-2023
3021,Rating/Reviewing Content,23-05-2023,30-05-2023
3021,Rating/Reviewing Content,30-05-2023,06-03-2023
3021,Rating/Reviewing Content,01-06-2023,29-07-2023
3021,Rating/Reviewing Content,03-06-2023,03-06-2023
3021,Rating/Reviewing Content,03-06-2023,03-07-2023
3021,Rating/Reviewing Content,04-06-2023,29-07-2023
3021,Rating/Reviewing Content,06-06-2023,06-07-2023
3021,Rating/Reviewing Content,16-06-2023,17-06-2023
3021,Rating/Reviewing Content,17-06-2023,18-06-2023
3021,Rating/Reviewing Content,18-06-2023,19-06-2023
3021,Rating/Reviewing Content,19-06-2023,19-06-2023
3021,Rating/Reviewing Content,19-06-2023,20-06-2023
3021,Rating/Reviewing Content,20-06-2023,24-06-2023
3021,Rating/Reviewing Content,24-06-2023,29-06-2023
3021,Rating/Reviewing Content,29-06-2023,07-04-2023
3021,Rating/Reviewing Content,03-07-2023,16-03-2023
3021,Rating/Reviewing Content,06-07-2023,06-07-2023
3021,Rating/Reviewing Content,06-07-2023,29-07-2023
3021,Rating/Reviewing Content,18-07-2023,21-07-2023
3021,Rating/Reviewing Content,21-07-2023,22-07-2023
3021,Rating/Reviewing Content,22-07-2023,23-07-2023
3021,Rating/Reviewing Content,23-07-2023,23-07-2023
3021,Rating/Reviewing Content,23-07-2023,23-07-2023
3021,Rating/Reviewing Content,23-07-2023,27-07-2023
3021,Rating/Reviewing Content,27-07-2023,29-07-2023
3021,Rating/Reviewing Content,29-07-2023,29-07-2023
3021,Rating/Reviewing Content,29-07-2023,16-06-2023
3021,Rating/Reviewing Content,29-07-2023,29-07-2023
3021,Rating/Reviewing Content,29-07-2023,19-01-2023
3021,Rating/Reviewing Content,29-07-2023,13-02-2023
3021,Rating/Reviewing Content,29-07-2023,29-07-2023
3021,Rating/Reviewing Content,29-07-2023,18-07-2023
3021,Using Filters or Sort Options,29-07-2023,29-07-2023
3021,Rating/Reviewing Content,29-07-2023,18-04-2023
3022,Providing Feedback or Suggestions,01-01-2021,01-01-2021
3022,Liking or Disliking Content,01-01-2021,01-01-2021
3022,Liking or Disliking Content,01-01-2021,16-01-2021
3022,Submitting Support Tickets,16-01-2021,18-01-2021
3022,Joining or Leaving Groups/Communities,18-01-2021,28-01-2021
3022,Login,28-01-2021,01-02-2021
3022,Passing or Failing Quizzes or Tests,01-02-2021,04-02-2021
3022,Adding Items to Cart,04-02-2021,20-02-2021
3022,Keyword Search,20-02-2021,27-03-2021
3022,Profile Update,27-03-2021,30-03-2021
3022,Following or Unfollowing Other Users,30-03-2021,08-04-2021
3022,Completing Lessons or Courses,08-04-2021,07-05-2021
3022,Category/Topic Browsing,07-05-2021,12-05-2021
3022,Sending or Accepting Friend Requests,12-05-2021,30-05-2021
3022,Profile Update,30-05-2021,20-06-2021
3022,Sharing Content,20-06-2021,26-06-2021
3022,Password Change,26-06-2021,18-07-2021
3022,Account Creation/Signup,18-07-2021,01-08-2021
3022,Joining or Leaving Groups/Communities,01-08-2021,30-08-2021
3022,Earning Badges or Certificates,30-08-2021,01-12-2021
3022,Enrolling in Courses or Topics,01-12-2021,15-12-2021
3022,Passing or Failing Quizzes or Tests,15-12-2021,07-01-2022
3022,Making or Receiving Payments,07-01-2022,10-01-2022
3022,Making or Receiving Payments,10-01-2022,23-01-2022
3022,Submitting Support Tickets,23-01-2022,08-04-2022
3022,Uploading Content,08-04-2022,04-05-2022
3022,Completing Lessons or Courses,04-05-2022,10-07-2022
3022,Purchasing Items,10-07-2022,13-07-2022
3022,Purchasing Items,13-07-2022,14-07-2022
3022,Purchasing Items,14-07-2022,14-08-2022
3022,Using Filters or Sort Options,14-08-2022,08-09-2022
3022,Viewing/Reading/Watching Content,08-09-2022,14-11-2022
3022,Following or Unfollowing Other Users,14-11-2022,01-12-2022
3022,Commenting on Content,01-12-2022,11-12-2022
3022,Profile Update,11-12-2022,23-01-2023
3022,Sending or Accepting Friend Requests,23-01-2023,03-02-2023
3022,Requesting or Processing Refunds,03-02-2023,03-03-2023
3022,Following or Unfollowing Other Users,03-03-2023,25-03-2023
3022,Requesting or Processing Refunds,25-03-2023,29-07-2023
3022,Making or Receiving Payments,29-07-2023,29-07-2023
3023,Rating/Reviewing Content,01-01-2021,01-01-2021
3023,Rating/Reviewing Content,01-01-2021,01-02-2021
3023,Rating/Reviewing Content,10-01-2021,10-03-2021
3023,Rating/Reviewing Content,16-01-2021,28-01-2021
3023,Rating/Reviewing Content,28-01-2021,29-01-2021
3023,Rating/Reviewing Content,29-01-2021,30-01-2021
3023,Rating/Reviewing Content,30-01-2021,02-11-2021
3023,Rating/Reviewing Content,01-02-2021,01-05-2021
3023,Account Creation/Signup,05-02-2021,26-03-2021
3023,Rating/Reviewing Content,07-02-2021,07-04-2021
3023,Rating/Reviewing Content,12-02-2021,12-12-2021
3023,Rating/Reviewing Content,17-02-2021,20-02-2021
3023,Rating/Reviewing Content,20-02-2021,22-02-2021
3023,Rating/Reviewing Content,22-02-2021,27-02-2021
3023,Rating/Reviewing Content,27-02-2021,03-06-2021
3023,Rating/Reviewing Content,04-03-2021,04-03-2021
3023,Rating/Reviewing Content,04-03-2021,13-04-2021
3023,Rating/Reviewing Content,08-03-2021,08-04-2021
3023,Rating/Reviewing Content,10-03-2021,10-03-2021
3023,Rating/Reviewing Content,10-03-2021,10-06-2021
3023,Rating/Reviewing Content,11-03-2021,11-05-2021
3023,Rating/Reviewing Content,13-03-2021,17-03-2021
3023,Rating/Reviewing Content,17-03-2021,18-03-2021
3023,Rating/Reviewing Content,18-03-2021,23-03-2021
3023,Rating/Reviewing Content,23-03-2021,26-03-2021
3023,Viewing/Reading/Watching Content,26-03-2021,14-04-2021
3023,Rating/Reviewing Content,26-03-2021,27-03-2021
3023,Rating/Reviewing Content,27-03-2021,04-03-2021
3023,Rating/Reviewing Content,07-04-2021,07-07-2021
3023,Rating/Reviewing Content,08-04-2021,08-09-2021
3023,Rating/Reviewing Content,09-04-2021,09-09-2021
3023,Rating/Reviewing Content,13-04-2021,13-04-2021
3023,Rating/Reviewing Content,13-04-2021,14-04-2021
3023,Providing Feedback or Suggestions,14-04-2021,23-08-2021
3023,Rating/Reviewing Content,14-04-2021,15-04-2021
3023,Rating/Reviewing Content,15-04-2021,16-04-2021
3023,Rating/Reviewing Content,16-04-2021,18-04-2021
3023,Rating/Reviewing Content,18-04-2021,20-04-2021
3023,Rating/Reviewing Content,20-04-2021,23-04-2021
3023,Rating/Reviewing Content,23-04-2021,24-04-2021
3023,Rating/Reviewing Content,24-04-2021,27-04-2021
3023,Rating/Reviewing Content,27-04-2021,28-04-2021
3023,Rating/Reviewing Content,28-04-2021,29-04-2021
3023,Rating/Reviewing Content,29-04-2021,30-04-2021
3023,Rating/Reviewing Content,30-04-2021,05-05-2021
3023,Rating/Reviewing Content,01-05-2021,01-12-2021
3023,Rating/Reviewing Content,05-05-2021,05-10-2021
3023,Rating/Reviewing Content,11-05-2021,14-11-2021
3023,Rating/Reviewing Content,19-05-2021,20-05-2021
3023,Rating/Reviewing Content,20-05-2021,22-05-2021
3023,Rating/Reviewing Content,22-05-2021,23-05-2021
3023,Rating/Reviewing Content,23-05-2021,24-05-2021
3023,Rating/Reviewing Content,24-05-2021,24-05-2021
3023,Rating/Reviewing Content,24-05-2021,24-05-2021
3023,Rating/Reviewing Content,24-05-2021,25-05-2021
3023,Rating/Reviewing Content,25-05-2021,26-05-2021
3023,Rating/Reviewing Content,26-05-2021,26-05-2021
3023,Rating/Reviewing Content,26-05-2021,28-05-2021
3023,Rating/Reviewing Content,28-05-2021,06-09-2021
3023,Rating/Reviewing Content,03-06-2021,03-07-2021
3023,Rating/Reviewing Content,10-06-2021,10-09-2021
3023,Rating/Reviewing Content,14-06-2021,16-06-2021
3023,Rating/Reviewing Content,16-06-2021,25-06-2021
3023,Rating/Reviewing Content,25-06-2021,28-06-2021
3023,Rating/Reviewing Content,28-06-2021,07-02-2021
3023,Rating/Reviewing Content,03-07-2021,03-12-2021
3023,Rating/Reviewing Content,07-07-2021,23-07-2021
3023,Rating/Reviewing Content,23-07-2021,29-07-2021
3023,Rating/Reviewing Content,29-07-2021,31-07-2021
3023,Rating/Reviewing Content,31-07-2021,08-03-2021
3023,Rating/Reviewing Content,13-08-2021,18-08-2021
3023,Rating/Reviewing Content,18-08-2021,27-08-2021
3023,Making or Receiving Payments,23-08-2021,14-11-2021
3023,Rating/Reviewing Content,27-08-2021,09-04-2021
3023,Rating/Reviewing Content,06-09-2021,06-11-2021
3023,Rating/Reviewing Content,08-09-2021,13-08-2021
3023,Rating/Reviewing Content,09-09-2021,09-11-2021
3023,Rating/Reviewing Content,10-09-2021,10-10-2021
3023,Rating/Reviewing Content,16-09-2021,20-09-2021
3023,Rating/Reviewing Content,20-09-2021,20-09-2021
3023,Rating/Reviewing Content,20-09-2021,26-09-2021
3023,Rating/Reviewing Content,26-09-2021,28-09-2021
3023,Rating/Reviewing Content,28-09-2021,10-01-2021
3023,Rating/Reviewing Content,05-10-2021,19-05-2021
3023,Rating/Reviewing Content,10-10-2021,13-10-2021
3023,Rating/Reviewing Content,13-10-2021,15-10-2021
3023,Rating/Reviewing Content,15-10-2021,16-10-2021
3023,Rating/Reviewing Content,16-10-2021,20-10-2021
3023,Rating/Reviewing Content,20-10-2021,21-10-2021
3023,Rating/Reviewing Content,21-10-2021,22-10-2021
3023,Rating/Reviewing Content,22-10-2021,25-10-2021
3023,Rating/Reviewing Content,25-10-2021,31-10-2021
3023,Rating/Reviewing Content,31-10-2021,11-03-2021
3023,Rating/Reviewing Content,02-11-2021,02-12-2021
3023,Rating/Reviewing Content,06-11-2021,06-11-2021
3023,Rating/Reviewing Content,06-11-2021,14-06-2021
3023,Rating/Reviewing Content,09-11-2021,16-09-2021
3023,Downloading Content,14-11-2021,24-01-2022
3023,Rating/Reviewing Content,14-11-2021,16-11-2021
3023,Rating/Reviewing Content,16-11-2021,29-11-2021
3023,Rating/Reviewing Content,29-11-2021,12-02-2021
3023,Rating/Reviewing Content,01-12-2021,16-01-2021
3023,Rating/Reviewing Content,02-12-2021,17-02-2021
3023,Rating/Reviewing Content,03-12-2021,13-03-2021
3023,Rating/Reviewing Content,12-12-2021,14-12-2021
3023,Rating/Reviewing Content,14-12-2021,26-12-2021
3023,Rating/Reviewing Content,26-12-2021,01-01-2022
3023,Rating/Reviewing Content,01-01-2022,01-03-2022
3023,Rating/Reviewing Content,12-01-2022,12-04-2022
3023,Login,24-01-2022,03-02-2022
3023,Rating/Reviewing Content,26-01-2022,31-01-2022
3023,Rating/Reviewing Content,31-01-2022,02-02-2022
3023,Rating/Reviewing Content,02-02-2022,02-08-2022
3023,Submitting Support Tickets,03-02-2022,31-05-2022
3023,Rating/Reviewing Content,05-02-2022,05-02-2022
3023,Rating/Reviewing Content,05-02-2022,05-06-2022
3023,Rating/Reviewing Content,07-02-2022,07-08-2022
3023,Rating/Reviewing Content,23-02-2022,24-02-2022
3023,Rating/Reviewing Content,24-02-2022,28-02-2022
3023,Rating/Reviewing Content,28-02-2022,03-07-2022
3023,Rating/Reviewing Content,01-03-2022,01-09-2022
3023,Rating/Reviewing Content,13-03-2022,17-03-2022
3023,Rating/Reviewing Content,17-03-2022,19-03-2022
3023,Rating/Reviewing Content,19-03-2022,31-03-2022
3023,Rating/Reviewing Content,31-03-2022,04-10-2022
3023,Rating/Reviewing Content,08-04-2022,08-06-2022
3023,Rating/Reviewing Content,10-04-2022,10-06-2022
3023,Rating/Reviewing Content,12-04-2022,12-07-2022
3023,Rating/Reviewing Content,19-04-2022,21-04-2022
3023,Rating/Reviewing Content,21-04-2022,29-04-2022
3023,Rating/Reviewing Content,29-04-2022,05-02-2022
3023,Rating/Reviewing Content,21-05-2022,23-05-2022
3023,Rating/Reviewing Content,23-05-2022,24-05-2022
3023,Rating/Reviewing Content,24-05-2022,24-05-2022
3023,Rating/Reviewing Content,24-05-2022,25-05-2022
3023,Rating/Reviewing Content,25-05-2022,26-05-2022
3023,Rating/Reviewing Content,26-05-2022,28-05-2022
3023,Rating/Reviewing Content,28-05-2022,31-05-2022
3023,Uploading Content,31-05-2022,21-11-2022
3023,Rating/Reviewing Content,31-05-2022,06-07-2022
3023,Rating/Reviewing Content,05-06-2022,05-11-2022
3023,Rating/Reviewing Content,08-06-2022,08-09-2022
3023,Rating/Reviewing Content,10-06-2022,10-12-2022
3023,Rating/Reviewing Content,16-06-2022,17-06-2022
3023,Rating/Reviewing Content,17-06-2022,20-06-2022
3023,Rating/Reviewing Content,20-06-2022,22-06-2022
3023,Rating/Reviewing Content,22-06-2022,23-06-2022
3023,Rating/Reviewing Content,23-06-2022,07-02-2022
3023,Rating/Reviewing Content,03-07-2022,03-12-2022
3023,Rating/Reviewing Content,06-07-2022,16-06-2022
3023,Rating/Reviewing Content,12-07-2022,01-06-2023
3023,Rating/Reviewing Content,27-07-2022,28-07-2022
3023,Rating/Reviewing Content,28-07-2022,31-07-2022
3023,Rating/Reviewing Content,31-07-2022,08-04-2022
3023,Rating/Reviewing Content,02-08-2022,02-10-2022
3023,Rating/Reviewing Content,07-08-2022,07-11-2022
3023,Rating/Reviewing Content,09-08-2022,09-12-2022
3023,Rating/Reviewing Content,13-08-2022,14-08-2022
3023,Rating/Reviewing Content,14-08-2022,15-08-2022
3023,Rating/Reviewing Content,15-08-2022,20-08-2022
3023,Rating/Reviewing Content,20-08-2022,22-08-2022
3023,Rating/Reviewing Content,22-08-2022,27-08-2022
3023,Rating/Reviewing Content,27-08-2022,09-08-2022
3023,Rating/Reviewing Content,01-09-2022,01-11-2022
3023,Rating/Reviewing Content,08-09-2022,13-08-2022
3023,Rating/Reviewing Content,13-09-2022,16-09-2022
3023,Rating/Reviewing Content,16-09-2022,21-09-2022
3023,Rating/Reviewing Content,21-09-2022,29-09-2022
3023,Rating/Reviewing Content,29-09-2022,10-04-2022
3023,Rating/Reviewing Content,02-10-2022,23-02-2022
3023,Rating/Reviewing Content,04-10-2022,04-11-2022
3023,Rating/Reviewing Content,19-10-2022,20-10-2022
3023,Rating/Reviewing Content,20-10-2022,20-10-2022
3023,Rating/Reviewing Content,20-10-2022,24-10-2022
3023,Rating/Reviewing Content,24-10-2022,11-12-2022
3023,Rating/Reviewing Content,01-11-2022,26-01-2022
3023,Rating/Reviewing Content,04-11-2022,19-04-2022
3023,Rating/Reviewing Content,05-11-2022,21-05-2022
3023,Rating/Reviewing Content,07-11-2022,27-07-2022
3023,Downloading Content,21-11-2022,25-04-2023
3023,Rating/Reviewing Content,21-11-2022,24-11-2022
3023,Rating/Reviewing Content,24-11-2022,30-11-2022
3023,Rating/Reviewing Content,30-11-2022,12-01-2022
3023,Rating/Reviewing Content,03-12-2022,13-03-2022
3023,Rating/Reviewing Content,09-12-2022,13-09-2022
3023,Rating/Reviewing Content,10-12-2022,19-10-2022
3023,Rating/Reviewing Content,11-12-2022,11-12-2022
3023,Rating/Reviewing Content,11-12-2022,21-11-2022
3023,Rating/Reviewing Content,28-01-2023,28-01-2023
3023,Rating/Reviewing Content,28-01-2023,29-01-2023
3023,Rating/Reviewing Content,29-01-2023,02-04-2023
3023,Rating/Reviewing Content,05-02-2023,05-03-2023
3023,Rating/Reviewing Content,07-02-2023,07-06-2023
3023,Rating/Reviewing Content,26-02-2023,28-02-2023
3023,Rating/Reviewing Content,28-02-2023,03-06-2023
3023,Rating/Reviewing Content,05-03-2023,05-03-2023
3023,Rating/Reviewing Content,05-03-2023,05-05-2023
3023,Rating/Reviewing Content,14-03-2023,16-03-2023
3023,Rating/Reviewing Content,16-03-2023,17-03-2023
3023,Rating/Reviewing Content,17-03-2023,23-03-2023
3023,Rating/Reviewing Content,23-03-2023,04-04-2023
3023,Rating/Reviewing Content,02-04-2023,29-07-2023
3023,Rating/Reviewing Content,04-04-2023,04-07-2023
3023,Rating/Reviewing Content,15-04-2023,18-04-2023
3023,Rating/Reviewing Content,18-04-2023,29-04-2023
3023,Account Creation/Signup,25-04-2023,24-05-2023
3023,Rating/Reviewing Content,29-04-2023,05-02-2023
3023,Rating/Reviewing Content,05-05-2023,29-07-2023
3023,Rating/Reviewing Content,15-05-2023,18-05-2023
3023,Rating/Reviewing Content,18-05-2023,22-05-2023
3023,Rating/Reviewing Content,22-05-2023,29-07-2023
3023,Password Change,24-05-2023,29-07-2023
3023,Rating/Reviewing Content,01-06-2023,28-01-2023
3023,Rating/Reviewing Content,03-06-2023,29-07-2023
3023,Rating/Reviewing Content,07-06-2023,29-07-2023
3023,Rating/Reviewing Content,15-06-2023,18-06-2023
3023,Rating/Reviewing Content,18-06-2023,19-06-2023
3023,Rating/Reviewing Content,19-06-2023,27-06-2023
3023,Rating/Reviewing Content,27-06-2023,28-06-2023
3023,Rating/Reviewing Content,28-06-2023,07-02-2023
3023,Rating/Reviewing Content,04-07-2023,29-07-2023
3023,Rating/Reviewing Content,16-07-2023,19-07-2023
3023,Rating/Reviewing Content,19-07-2023,25-07-2023
3023,Rating/Reviewing Content,25-07-2023,28-07-2023
3023,Rating/Reviewing Content,28-07-2023,29-07-2023
3023,Rating/Reviewing Content,29-07-2023,15-05-2023
3023,Rating/Reviewing Content,29-07-2023,26-02-2023
3023,Rating/Reviewing Content,29-07-2023,29-07-2023
3023,Rating/Reviewing Content,29-07-2023,29-07-2023
3023,Rating/Reviewing Content,29-07-2023,29-07-2023
3023,Rating/Reviewing Content,29-07-2023,14-03-2023
3023,Rating/Reviewing Content,29-07-2023,15-04-2023
3023,Rating/Reviewing Content,29-07-2023,29-07-2023
3023,Rating/Reviewing Content,29-07-2023,15-06-2023
3023,Rating/Reviewing Content,29-07-2023,16-07-2023
3024,Rating/Reviewing Content,02-01-2021,02-07-2021
3024,Rating/Reviewing Content,03-01-2021,03-01-2021
3024,Rating/Reviewing Content,03-01-2021,03-03-2021
3024,Rating/Reviewing Content,04-01-2021,04-08-2021
3024,Rating/Reviewing Content,05-01-2021,05-01-2021
3024,Rating/Reviewing Content,05-01-2021,05-02-2021
3024,Rating/Reviewing Content,07-01-2021,07-01-2021
3024,Rating/Reviewing Content,07-01-2021,07-02-2021
3024,Rating/Reviewing Content,11-01-2021,11-01-2021
3024,Rating/Reviewing Content,11-01-2021,11-02-2021
3024,Rating/Reviewing Content,12-01-2021,12-02-2021
3024,Rating/Reviewing Content,15-01-2021,17-01-2021
3024,Rating/Reviewing Content,17-01-2021,17-01-2021
3024,Rating/Reviewing Content,17-01-2021,24-01-2021
3024,Rating/Reviewing Content,24-01-2021,28-01-2021
3024,Rating/Reviewing Content,28-01-2021,29-01-2021
3024,Rating/Reviewing Content,29-01-2021,30-01-2021
3024,Rating/Reviewing Content,30-01-2021,02-01-2021
3024,Rating/Reviewing Content,05-02-2021,05-08-2021
3024,Rating/Reviewing Content,07-02-2021,07-09-2021
3024,Rating/Reviewing Content,11-02-2021,11-02-2021
3024,Rating/Reviewing Content,11-02-2021,11-02-2021
3024,Rating/Reviewing Content,11-02-2021,11-04-2021
3024,Rating/Reviewing Content,12-02-2021,12-04-2021
3024,Rating/Reviewing Content,19-02-2021,26-02-2021
3024,Rating/Reviewing Content,26-02-2021,28-02-2021
3024,Rating/Reviewing Content,28-02-2021,03-01-2021
3024,Rating/Reviewing Content,03-03-2021,03-06-2021
3024,Rating/Reviewing Content,06-03-2021,06-06-2021
3024,Rating/Reviewing Content,16-03-2021,18-03-2021
3024,Rating/Reviewing Content,18-03-2021,18-03-2021
3024,Rating/Reviewing Content,18-03-2021,19-03-2021
3024,Rating/Reviewing Content,19-03-2021,21-03-2021
3024,Rating/Reviewing Content,21-03-2021,22-03-2021
3024,Rating/Reviewing Content,22-03-2021,24-03-2021
3024,Rating/Reviewing Content,24-03-2021,25-03-2021
3024,Rating/Reviewing Content,25-03-2021,29-03-2021
3024,Rating/Reviewing Content,29-03-2021,29-03-2021
3024,Rating/Reviewing Content,29-03-2021,30-03-2021
3024,Rating/Reviewing Content,30-03-2021,31-03-2021
3024,Rating/Reviewing Content,31-03-2021,04-01-2021
3024,Rating/Reviewing Content,11-04-2021,11-05-2021
3024,Rating/Reviewing Content,12-04-2021,12-06-2021
3024,Requesting or Processing Refunds,13-04-2021,07-06-2021
3024,Rating/Reviewing Content,13-04-2021,20-04-2021
3024,Rating/Reviewing Content,20-04-2021,22-04-2021
3024,Rating/Reviewing Content,22-04-2021,23-04-2021
3024,Rating/Reviewing Content,23-04-2021,25-04-2021
3024,Rating/Reviewing Content,25-04-2021,25-04-2021
3024,Rating/Reviewing Content,25-04-2021,25-04-2021
3024,Rating/Reviewing Content,25-04-2021,26-04-2021
3024,Rating/Reviewing Content,26-04-2021,30-04-2021
3024,Rating/Reviewing Content,30-04-2021,05-01-2021
3024,Rating/Reviewing Content,08-05-2021,08-06-2021
3024,Rating/Reviewing Content,10-05-2021,10-12-2021
3024,Rating/Reviewing Content,11-05-2021,11-06-2021
3024,Rating/Reviewing Content,14-05-2021,15-05-2021
3024,Rating/Reviewing Content,15-05-2021,20-05-2021
3024,Rating/Reviewing Content,20-05-2021,22-05-2021
3024,Rating/Reviewing Content,22-05-2021,22-05-2021
3024,Rating/Reviewing Content,22-05-2021,22-05-2021
3024,Rating/Reviewing Content,22-05-2021,23-05-2021
3024,Rating/Reviewing Content,23-05-2021,27-05-2021
3024,Rating/Reviewing Content,27-05-2021,27-05-2021
3024,Rating/Reviewing Content,27-05-2021,30-05-2021
3024,Rating/Reviewing Content,30-05-2021,31-05-2021
3024,Rating/Reviewing Content,31-05-2021,06-03-2021
3024,Rating/Reviewing Content,03-06-2021,03-07-2021
3024,Rating/Reviewing Content,06-06-2021,06-10-2021
3024,Private Messaging,07-06-2021,11-07-2021
3024,Rating/Reviewing Content,08-06-2021,08-06-2021
3024,Rating/Reviewing Content,08-06-2021,08-08-2021
3024,Rating/Reviewing Content,11-06-2021,11-07-2021
3024,Rating/Reviewing Content,12-06-2021,12-07-2021
3024,Rating/Reviewing Content,13-06-2021,14-06-2021
3024,Rating/Reviewing Content,14-06-2021,17-06-2021
3024,Rating/Reviewing Content,17-06-2021,17-06-2021
3024,Rating/Reviewing Content,17-06-2021,21-06-2021
3024,Rating/Reviewing Content,21-06-2021,25-06-2021
3024,Rating/Reviewing Content,25-06-2021,25-06-2021
3024,Rating/Reviewing Content,25-06-2021,29-06-2021
3024,Rating/Reviewing Content,29-06-2021,30-06-2021
3024,Rating/Reviewing Content,30-06-2021,07-01-2021
3024,Rating/Reviewing Content,02-07-2021,02-11-2021
3024,Rating/Reviewing Content,03-07-2021,16-03-2021
3024,Login,11-07-2021,29-07-2021
3024,Rating/Reviewing Content,11-07-2021,11-11-2021
3024,Rating/Reviewing Content,12-07-2021,12-07-2021
3024,Rating/Reviewing Content,12-07-2021,13-12-2021
3024,Rating/Reviewing Content,16-07-2021,24-07-2021
3024,Rating/Reviewing Content,24-07-2021,26-07-2021
3024,Rating/Reviewing Content,26-07-2021,27-07-2021
3024,Rating/Reviewing Content,27-07-2021,29-07-2021
3024,Password Change,29-07-2021,04-08-2021
3024,Rating/Reviewing Content,29-07-2021,30-07-2021
3024,Rating/Reviewing Content,30-07-2021,31-07-2021
3024,Rating/Reviewing Content,31-07-2021,08-05-2021
3024,Using Filters or Sort Options,04-08-2021,07-08-2021
3024,Rating/Reviewing Content,04-08-2021,04-08-2021
3024,Rating/Reviewing Content,04-08-2021,13-04-2021
3024,Rating/Reviewing Content,05-08-2021,05-09-2021
3024,Commenting on Content,07-08-2021,31-12-2021
3024,Rating/Reviewing Content,08-08-2021,08-10-2021
3024,Rating/Reviewing Content,14-08-2021,16-08-2021
3024,Rating/Reviewing Content,16-08-2021,16-08-2021
3024,Rating/Reviewing Content,16-08-2021,19-08-2021
3024,Rating/Reviewing Content,19-08-2021,27-08-2021
3024,Rating/Reviewing Content,27-08-2021,29-08-2021
3024,Rating/Reviewing Content,29-08-2021,09-10-2021
3024,Rating/Reviewing Content,01-09-2021,01-12-2021
3024,Rating/Reviewing Content,05-09-2021,05-10-2021
3024,Rating/Reviewing Content,07-09-2021,07-09-2021
3024,Rating/Reviewing Content,07-09-2021,07-09-2021
3024,Rating/Reviewing Content,07-09-2021,07-10-2021
3024,Rating/Reviewing Content,13-09-2021,20-09-2021
3024,Rating/Reviewing Content,20-09-2021,23-09-2021
3024,Rating/Reviewing Content,23-09-2021,29-09-2021
3024,Rating/Reviewing Content,29-09-2021,10-05-2021
3024,Rating/Reviewing Content,05-10-2021,05-11-2021
3024,Rating/Reviewing Content,06-10-2021,06-10-2021
3024,Rating/Reviewing Content,06-10-2021,13-06-2021
3024,Rating/Reviewing Content,07-10-2021,16-07-2021
3024,Rating/Reviewing Content,08-10-2021,08-11-2021
3024,Rating/Reviewing Content,09-10-2021,09-10-2021
3024,Rating/Reviewing Content,09-10-2021,09-10-2021
3024,Rating/Reviewing Content,09-10-2021,13-09-2021
3024,Rating/Reviewing Content,13-10-2021,13-10-2021
